sensorId,timestamp,co2,humidity,light,motion,temperature
sensor24,2025-11-18T05:27:09Z,502.00,37.00,0.00,0.00,20.00
sensor24,2025-11-18T05:32:09Z,500.00,37.00,0.00,0.00,20.00
sensor24,2025-11-18T05:37:09Z,501.00,37.00,0.00,0.00,20.00
sensor24,2025-11-18T05:42:09Z,498.00,37.00,0.00,0.00,20.00
sensor24,2025-11-18T05:47:09Z,499.00,37.00,0.00,0.00,20.00
sensor24,2025-11-18T05:52:09Z,503.00,37.00,0.00,0.00,20.00
sensor24,2025-11-18T05:57:09Z,497.00,37.00,0.00,0.00,20.00
sensor24,2025-11-18T06:02:09Z,491.00,37.00,0.00,0.00,20.00
sensor24,2025-11-18T06:07:09Z,474.00,36.00,0.00,0.00,20.00
sensor24,2025-11-18T06:12:09Z,481.00,36.00,0.00,0.00,20.00
sensor24,2025-11-18T06:17:09Z,465.00,36.00,0.00,0.00,20.00
sensor24,2025-11-18T06:22:09Z,470.00,36.00,0.00,0.00,20.00
sensor24,2025-11-18T06:27:08Z,462.00,36.00,0.00,0.00,20.00
sensor24,2025-11-18T06:32:08Z,458.00,36.00,0.00,0.00,20.00
sensor24,2025-11-18T06:42:08Z,459.00,36.00,3.00,0.00,20.00
sensor24,2025-11-18T06:47:08Z,442.00,35.00,3.00,0.00,20.00
sensor24,2025-11-18T07:02:08Z,453.00,35.00,3.00,0.00,20.00
sensor24,2025-11-18T07:07:08Z,449.00,35.00,3.00,0.00,20.00
sensor24,2025-11-18T07:12:08Z,441.00,35.00,6.00,0.00,20.10
sensor24,2025-11-18T07:17:08Z,456.00,35.00,6.00,0.00,20.00
sensor24,2025-11-18T07:22:08Z,449.00,35.00,6.00,0.00,20.10
sensor24,2025-11-18T07:27:08Z,473.00,35.00,6.00,0.00,20.10
sensor24,2025-11-18T07:32:08Z,460.00,35.00,6.00,0.00,20.10
sensor24,2025-11-18T07:37:08Z,462.00,34.00,6.00,0.00,20.00
sensor24,2025-11-18T07:42:08Z,468.00,34.00,6.00,0.00,20.00
sensor24,2025-11-18T07:47:08Z,460.00,34.00,6.00,0.00,20.00
sensor24,2025-11-18T07:52:08Z,457.00,34.00,6.00,0.00,20.00
sensor24,2025-11-18T07:57:08Z,461.00,34.00,6.00,0.00,20.00
sensor24,2025-11-18T08:02:08Z,454.00,34.00,6.00,0.00,20.00
sensor24,2025-11-18T08:07:08Z,462.00,34.00,6.00,0.00,20.00
sensor24,2025-11-18T08:12:08Z,470.00,34.00,10.00,0.00,20.00
sensor24,2025-11-18T08:22:08Z,461.00,33.00,10.00,0.00,20.00
sensor24,2025-11-18T08:27:08Z,473.00,33.00,10.00,0.00,20.00
sensor24,2025-11-18T08:32:08Z,472.00,33.00,10.00,0.00,20.00
sensor24,2025-11-18T08:37:08Z,473.00,33.00,6.00,0.00,20.00
sensor24,2025-11-18T08:42:08Z,483.00,33.00,10.00,0.00,20.00
sensor24,2025-11-18T08:47:08Z,506.00,33.00,10.00,0.00,20.00
sensor24,2025-11-18T08:52:08Z,501.00,33.00,16.00,0.00,20.00
sensor24,2025-11-18T08:57:08Z,517.00,33.00,13.00,0.00,20.00
sensor24,2025-11-18T09:02:08Z,530.00,33.00,23.00,0.00,20.00
sensor24,2025-11-18T09:07:08Z,519.00,33.00,37.00,0.00,20.10
sensor24,2025-11-18T09:12:08Z,536.00,33.00,26.00,0.00,20.10
sensor24,2025-11-18T09:17:08Z,547.00,33.00,40.00,0.00,20.20
sensor24,2025-11-18T09:22:08Z,567.00,33.00,37.00,0.00,20.20
sensor24,2025-11-18T09:27:08Z,575.00,33.00,30.00,0.00,20.20
sensor24,2025-11-18T09:32:08Z,607.00,33.00,23.00,0.00,20.30
sensor24,2025-11-18T09:37:08Z,642.00,33.00,16.00,0.00,20.30
sensor24,2025-11-18T09:42:08Z,638.00,33.00,33.00,0.00,20.20
sensor24,2025-11-18T09:47:08Z,644.00,33.00,40.00,0.00,20.30
sensor24,2025-11-18T09:52:08Z,673.00,33.00,26.00,0.00,20.30
sensor24,2025-11-18T09:57:08Z,710.00,34.00,13.00,0.00,20.30
sensor24,2025-11-18T10:02:08Z,746.00,34.00,13.00,0.00,20.40
sensor24,2025-11-18T10:12:08Z,772.00,34.00,13.00,0.00,20.40
sensor24,2025-11-18T10:17:08Z,786.00,34.00,26.00,0.00,20.30
sensor24,2025-11-18T10:22:08Z,805.00,34.00,43.00,0.00,20.30
sensor24,2025-11-18T10:27:08Z,812.00,34.00,43.00,0.00,20.30
sensor24,2025-11-18T10:32:08Z,867.00,34.00,47.00,0.00,20.40
sensor24,2025-11-18T10:37:08Z,892.00,34.00,43.00,0.00,20.40
sensor24,2025-11-18T10:47:08Z,960.00,35.00,47.00,0.00,20.40
sensor24,2025-11-18T10:52:08Z,970.00,35.00,53.00,0.00,20.40
sensor24,2025-11-18T10:57:08Z,1015.00,36.00,57.00,0.00,20.50
sensor24,2025-11-18T11:02:08Z,1035.00,36.00,70.00,0.00,20.50
sensor24,2025-11-18T11:07:08Z,1070.00,36.00,74.00,0.00,20.50
sensor24,2025-11-18T11:17:08Z,1087.00,36.00,97.00,0.00,20.60
sensor24,2025-11-18T11:22:08Z,1111.00,37.00,74.00,0.00,20.60
sensor24,2025-11-18T11:32:08Z,1179.00,37.00,111.00,0.00,20.70
sensor24,2025-11-18T11:37:15Z,1192.00,37.00,121.00,0.00,20.70
sensor24,2025-11-18T11:42:08Z,1221.00,37.00,90.00,0.00,20.70
sensor24,2025-11-18T11:52:08Z,1227.00,37.00,138.00,0.00,20.70
sensor24,2025-11-18T11:57:07Z,1257.00,38.00,117.00,0.00,20.80
sensor24,2025-11-18T12:02:07Z,1266.00,37.00,134.00,0.00,20.80
sensor24,2025-11-18T12:07:07Z,1262.00,38.00,171.00,0.00,20.90
sensor24,2025-11-18T12:12:07Z,1326.00,38.00,117.00,0.00,20.90
sensor24,2025-11-18T12:17:07Z,1326.00,38.00,124.00,0.00,20.90
sensor24,2025-11-18T12:22:07Z,1349.00,38.00,97.00,0.00,20.90
sensor24,2025-11-18T12:27:07Z,1300.00,37.00,161.00,0.00,21.00
sensor24,2025-11-18T12:32:07Z,1193.00,37.00,279.00,0.00,20.90
sensor24,2025-11-18T12:37:07Z,1109.00,36.00,289.00,0.00,20.90
sensor24,2025-11-18T12:42:07Z,1021.00,35.00,252.00,0.00,20.90
sensor24,2025-11-18T12:47:07Z,1123.00,35.00,222.00,0.00,20.90
sensor24,2025-11-18T12:52:07Z,1165.00,35.00,239.00,0.00,21.00
sensor24,2025-11-18T12:57:07Z,1194.00,36.00,259.00,0.00,21.10
sensor24,2025-11-18T13:02:07Z,1213.00,36.00,225.00,0.00,21.10
sensor24,2025-11-18T13:07:07Z,1248.00,36.00,282.00,0.00,21.20
sensor24,2025-11-18T13:12:07Z,1261.00,36.00,286.00,0.00,21.30
sensor24,2025-11-18T13:17:07Z,1304.00,36.00,269.00,0.00,21.30
sensor24,2025-11-18T13:22:07Z,1357.00,37.00,63.00,0.00,21.30
sensor24,2025-11-18T13:27:07Z,1367.00,37.00,360.00,0.00,21.30
sensor24,2025-11-18T13:32:07Z,1361.00,37.00,357.00,0.00,21.40
sensor24,2025-11-18T13:37:07Z,1372.00,37.00,340.00,0.00,21.40
sensor24,2025-11-18T13:42:07Z,1388.00,37.00,336.00,0.00,21.40
sensor24,2025-11-18T13:47:07Z,1416.00,37.00,377.00,0.00,21.50
sensor24,2025-11-18T13:52:07Z,1438.00,37.00,360.00,0.00,21.50
sensor24,2025-11-18T13:57:07Z,1378.00,37.00,346.00,0.00,21.50
sensor24,2025-11-18T14:02:07Z,1369.00,37.00,309.00,0.00,21.40
sensor24,2025-11-18T14:07:07Z,1341.00,37.00,144.00,0.00,21.30
sensor24,2025-11-18T14:12:07Z,1332.00,37.00,148.00,0.00,21.30
sensor24,2025-11-18T14:17:07Z,1328.00,37.00,148.00,0.00,21.30
sensor24,2025-11-18T14:22:07Z,1318.00,37.00,124.00,0.00,21.20
sensor24,2025-11-18T14:27:07Z,1294.00,37.00,53.00,0.00,21.10
sensor24,2025-11-18T14:32:07Z,1296.00,37.00,37.00,0.00,21.10
sensor24,2025-11-18T14:37:07Z,1286.00,37.00,26.00,0.00,21.10
sensor24,2025-11-18T14:42:07Z,1282.00,37.00,23.00,0.00,21.00
sensor24,2025-11-18T14:47:07Z,1247.00,37.00,23.00,0.00,21.00
sensor24,2025-11-18T14:52:07Z,1257.00,37.00,23.00,0.00,20.90
sensor24,2025-11-18T14:57:07Z,1234.00,37.00,23.00,0.00,21.00
sensor24,2025-11-18T15:02:07Z,1240.00,37.00,23.00,0.00,20.90
sensor24,2025-11-18T15:07:07Z,1215.00,37.00,20.00,0.00,20.90
sensor24,2025-11-18T15:12:07Z,1207.00,36.00,20.00,0.00,20.80
sensor24,2025-11-18T15:17:07Z,1193.00,36.00,16.00,0.00,20.80
sensor24,2025-11-18T15:22:07Z,1182.00,36.00,16.00,0.00,20.80
sensor24,2025-11-18T15:27:07Z,1164.00,36.00,16.00,0.00,20.80
sensor24,2025-11-18T15:32:07Z,1151.00,36.00,13.00,0.00,20.70
sensor24,2025-11-18T15:37:07Z,1144.00,36.00,13.00,0.00,20.70
sensor24,2025-11-18T15:42:07Z,1133.00,36.00,13.00,0.00,20.70
sensor24,2025-11-18T15:47:07Z,1122.00,36.00,13.00,0.00,20.70
sensor24,2025-11-18T15:52:07Z,1121.00,36.00,13.00,0.00,20.70
sensor24,2025-11-18T15:57:07Z,1096.00,36.00,13.00,0.00,20.70
sensor24,2025-11-18T16:02:07Z,1102.00,36.00,13.00,0.00,20.60
sensor24,2025-11-18T16:07:07Z,1092.00,36.00,13.00,0.00,20.60
sensor24,2025-11-18T16:12:07Z,1073.00,36.00,13.00,0.00,20.60
sensor24,2025-11-18T16:17:07Z,1071.00,36.00,13.00,0.00,20.60
sensor24,2025-11-18T16:22:07Z,1059.00,36.00,13.00,0.00,20.60
sensor24,2025-11-18T16:27:07Z,1058.00,36.00,13.00,0.00,20.60
sensor24,2025-11-18T16:32:07Z,1072.00,36.00,13.00,0.00,20.60
sensor24,2025-11-18T16:37:07Z,1055.00,36.00,13.00,0.00,20.60
sensor24,2025-11-18T16:42:07Z,1058.00,36.00,13.00,0.00,20.60
sensor24,2025-11-18T16:47:07Z,1071.00,36.00,13.00,0.00,20.60
sensor24,2025-11-18T16:52:07Z,1081.00,36.00,13.00,0.00,20.60
sensor24,2025-11-18T16:57:07Z,1070.00,36.00,13.00,0.00,20.60
sensor24,2025-11-18T17:02:07Z,1076.00,36.00,13.00,0.00,20.70
sensor24,2025-11-18T17:07:07Z,1073.00,36.00,13.00,0.00,20.60
sensor24,2025-11-18T17:12:07Z,1098.00,36.00,13.00,0.00,20.60
sensor24,2025-11-18T17:17:07Z,1084.00,36.00,13.00,0.00,20.60
sensor24,2025-11-18T17:22:06Z,1091.00,36.00,6.00,0.00,20.60
sensor24,2025-11-18T17:27:06Z,1081.00,36.00,6.00,0.00,20.60
sensor24,2025-11-18T17:32:06Z,1064.00,36.00,10.00,0.00,20.60
sensor24,2025-11-18T17:37:06Z,1041.00,36.00,10.00,0.00,20.60
sensor24,2025-11-18T17:42:06Z,1058.00,36.00,10.00,0.00,20.60
sensor24,2025-11-18T17:47:06Z,1038.00,35.00,10.00,0.00,20.50
sensor24,2025-11-18T17:52:06Z,1026.00,36.00,10.00,0.00,20.50
sensor24,2025-11-18T17:57:06Z,1017.00,35.00,10.00,0.00,20.50
sensor24,2025-11-18T18:02:06Z,1003.00,35.00,10.00,0.00,20.50
sensor24,2025-11-18T18:07:06Z,1014.00,35.00,0.00,0.00,20.50
sensor24,2025-11-18T18:12:06Z,1009.00,35.00,0.00,0.00,20.50
sensor24,2025-11-18T18:17:06Z,989.00,35.00,0.00,0.00,20.50
sensor24,2025-11-18T18:22:06Z,985.00,35.00,0.00,0.00,20.50
sensor24,2025-11-18T18:27:06Z,977.00,35.00,0.00,0.00,20.50
sensor24,2025-11-18T18:32:06Z,968.00,35.00,0.00,0.00,20.40
sensor24,2025-11-18T18:37:06Z,970.00,35.00,13.00,0.00,20.30
sensor24,2025-11-18T18:42:06Z,940.00,35.00,0.00,0.00,20.40
sensor24,2025-11-18T18:47:06Z,926.00,35.00,0.00,0.00,20.40
sensor24,2025-11-18T18:52:06Z,915.00,35.00,0.00,0.00,20.30
sensor24,2025-11-18T18:57:06Z,927.00,35.00,0.00,0.00,20.30
sensor24,2025-11-18T19:02:06Z,925.00,35.00,0.00,0.00,20.30
sensor24,2025-11-18T19:07:06Z,918.00,35.00,0.00,0.00,20.30
sensor24,2025-11-18T19:12:06Z,913.00,35.00,0.00,0.00,20.30
sensor24,2025-11-18T19:17:06Z,918.00,35.00,0.00,0.00,20.30
sensor24,2025-11-18T19:22:06Z,906.00,35.00,0.00,0.00,20.30
sensor24,2025-11-18T19:27:06Z,915.00,35.00,0.00,0.00,20.30
sensor24,2025-11-18T19:32:06Z,905.00,35.00,0.00,0.00,20.30
sensor24,2025-11-18T19:37:06Z,884.00,35.00,0.00,0.00,20.20
sensor24,2025-11-18T19:42:06Z,889.00,35.00,0.00,0.00,20.30
sensor24,2025-11-18T19:47:06Z,891.00,35.00,0.00,0.00,20.20
sensor24,2025-11-18T19:52:06Z,884.00,35.00,0.00,0.00,20.30
sensor24,2025-11-18T19:57:06Z,877.00,35.00,0.00,0.00,20.20
sensor24,2025-11-18T20:02:06Z,866.00,35.00,0.00,0.00,20.20
sensor24,2025-11-18T20:07:06Z,855.00,35.00,0.00,0.00,20.20
sensor24,2025-11-18T20:12:06Z,854.00,34.00,0.00,0.00,20.20
sensor24,2025-11-18T20:17:06Z,829.00,34.00,0.00,0.00,20.20
sensor24,2025-11-18T20:22:06Z,841.00,34.00,0.00,0.00,20.20
sensor24,2025-11-18T20:27:06Z,836.00,34.00,0.00,0.00,20.20
sensor24,2025-11-18T20:32:06Z,822.00,34.00,0.00,0.00,20.20
sensor24,2025-11-18T20:37:06Z,820.00,34.00,0.00,0.00,20.20
sensor24,2025-11-18T20:42:06Z,822.00,34.00,0.00,0.00,20.20
sensor24,2025-11-18T20:47:06Z,813.00,34.00,0.00,0.00,20.20
sensor24,2025-11-18T20:52:06Z,808.00,34.00,0.00,0.00,20.20
sensor24,2025-11-18T20:57:06Z,814.00,34.00,0.00,0.00,20.20
sensor24,2025-11-18T21:02:06Z,794.00,34.00,0.00,0.00,20.20
sensor24,2025-11-18T21:07:06Z,799.00,34.00,0.00,0.00,20.20
sensor24,2025-11-18T21:12:06Z,792.00,34.00,0.00,0.00,20.20
sensor24,2025-11-18T21:17:06Z,773.00,34.00,0.00,0.00,20.10
sensor24,2025-11-18T21:22:06Z,774.00,34.00,0.00,0.00,20.10
sensor24,2025-11-18T21:27:06Z,774.00,34.00,0.00,0.00,20.10
sensor24,2025-11-18T21:32:06Z,767.00,34.00,0.00,0.00,20.10
sensor24,2025-11-18T21:37:06Z,770.00,34.00,0.00,0.00,20.10
sensor24,2025-11-18T21:42:06Z,761.00,34.00,0.00,0.00,20.10
sensor24,2025-11-18T21:47:06Z,738.00,34.00,0.00,0.00,20.10
sensor24,2025-11-18T21:52:06Z,746.00,33.00,0.00,0.00,20.10
sensor24,2025-11-18T21:57:06Z,744.00,34.00,0.00,0.00,20.10
sensor24,2025-11-18T22:02:06Z,719.00,34.00,0.00,0.00,20.10
sensor24,2025-11-18T22:07:06Z,718.00,34.00,0.00,0.00,20.10
sensor24,2025-11-18T22:12:06Z,727.00,33.00,0.00,0.00,20.10
sensor24,2025-11-18T22:17:06Z,725.00,33.00,0.00,0.00,20.10
sensor24,2025-11-18T22:22:06Z,709.00,33.00,0.00,0.00,20.10
sensor24,2025-11-18T22:27:06Z,710.00,33.00,0.00,0.00,20.10
sensor24,2025-11-18T22:32:06Z,707.00,33.00,0.00,0.00,20.10
sensor24,2025-11-18T22:37:06Z,697.00,33.00,0.00,0.00,20.10
sensor24,2025-11-18T22:42:06Z,706.00,33.00,0.00,0.00,20.10
sensor24,2025-11-18T22:47:05Z,689.00,33.00,0.00,0.00,20.00
sensor24,2025-11-18T22:52:05Z,693.00,33.00,0.00,0.00,20.00
sensor24,2025-11-18T22:57:05Z,685.00,33.00,0.00,0.00,20.10
sensor24,2025-11-18T23:02:05Z,681.00,33.00,0.00,0.00,20.00
sensor24,2025-11-18T23:07:05Z,680.00,33.00,0.00,0.00,20.00
sensor24,2025-11-18T23:12:05Z,680.00,33.00,0.00,0.00,20.10
sensor24,2025-11-18T23:17:05Z,673.00,33.00,0.00,0.00,20.00
sensor24,2025-11-18T23:22:05Z,670.00,33.00,0.00,0.00,20.10
sensor24,2025-11-18T23:27:06Z,669.00,33.00,0.00,0.00,20.00
sensor24,2025-11-18T23:32:05Z,660.00,33.00,0.00,0.00,20.00
sensor24,2025-11-18T23:37:05Z,654.00,33.00,0.00,0.00,20.00
sensor24,2025-11-18T23:42:05Z,648.00,33.00,0.00,0.00,20.00
sensor24,2025-11-18T23:47:05Z,650.00,33.00,0.00,0.00,20.00
sensor24,2025-11-18T23:52:05Z,639.00,33.00,0.00,0.00,20.00
sensor24,2025-11-18T23:57:05Z,639.00,33.00,0.00,0.00,20.00
sensor24-1,2025-11-18T00:03:48Z,790.00,40.00,0.00,0.00,20.50
sensor24-1,2025-11-18T00:08:48Z,769.00,40.00,0.00,0.00,20.50
sensor24-1,2025-11-18T00:13:48Z,766.00,40.00,0.00,0.00,20.50
sensor24-1,2025-11-18T00:18:48Z,758.00,40.00,0.00,0.00,20.50
sensor24-1,2025-11-18T00:23:48Z,738.00,39.00,0.00,0.00,20.50
sensor24-1,2025-11-18T00:28:48Z,741.00,39.00,0.00,0.00,20.50
sensor24-1,2025-11-18T00:33:48Z,721.00,39.00,0.00,0.00,20.50
sensor24-1,2025-11-18T00:38:48Z,725.00,39.00,0.00,0.00,20.50
sensor24-1,2025-11-18T00:43:48Z,729.00,39.00,0.00,0.00,20.50
sensor24-1,2025-11-18T00:48:48Z,714.00,39.00,0.00,0.00,20.50
sensor24-1,2025-11-18T00:53:48Z,706.00,39.00,0.00,0.00,20.50
sensor24-1,2025-11-18T00:58:48Z,705.00,39.00,0.00,0.00,20.50
sensor24-1,2025-11-18T01:03:48Z,691.00,39.00,0.00,0.00,20.40
sensor24-1,2025-11-18T01:08:48Z,696.00,39.00,0.00,0.00,20.40
sensor24-1,2025-11-18T01:13:48Z,689.00,39.00,0.00,0.00,20.50
sensor24-1,2025-11-18T01:18:48Z,680.00,39.00,0.00,0.00,20.50
sensor24-1,2025-11-18T01:23:47Z,674.00,39.00,0.00,0.00,20.40
sensor24-1,2025-11-18T01:28:47Z,666.00,39.00,0.00,0.00,20.40
sensor24-1,2025-11-18T01:33:47Z,673.00,39.00,0.00,0.00,20.50
sensor24-1,2025-11-18T01:38:47Z,659.00,38.00,0.00,0.00,20.40
sensor24-1,2025-11-18T01:43:47Z,669.00,38.00,0.00,0.00,20.50
sensor24-1,2025-11-18T01:48:47Z,655.00,38.00,0.00,0.00,20.40
sensor24-1,2025-11-18T01:53:47Z,651.00,38.00,0.00,0.00,20.50
sensor24-1,2025-11-18T01:58:47Z,645.00,38.00,0.00,0.00,20.40
sensor24-1,2025-11-18T02:03:47Z,630.00,38.00,0.00,0.00,20.40
sensor24-1,2025-11-18T02:08:47Z,637.00,38.00,0.00,0.00,20.40
sensor24-1,2025-11-18T02:13:47Z,635.00,38.00,0.00,0.00,20.40
sensor24-1,2025-11-18T02:18:47Z,617.00,38.00,0.00,0.00,20.40
sensor24-1,2025-11-18T02:23:47Z,624.00,38.00,0.00,0.00,20.40
sensor24-1,2025-11-18T02:28:47Z,628.00,38.00,0.00,0.00,20.40
sensor24-1,2025-11-18T02:33:47Z,611.00,38.00,0.00,0.00,20.30
sensor24-1,2025-11-18T02:38:47Z,622.00,38.00,0.00,0.00,20.40
sensor24-1,2025-11-18T02:43:47Z,593.00,38.00,0.00,0.00,20.40
sensor24-1,2025-11-18T02:48:47Z,604.00,38.00,0.00,0.00,20.40
sensor24-1,2025-11-18T02:53:47Z,614.00,38.00,0.00,0.00,20.40
sensor24-1,2025-11-18T02:58:47Z,599.00,37.00,0.00,0.00,20.30
sensor24-1,2025-11-18T03:03:47Z,587.00,37.00,0.00,0.00,20.40
sensor24-1,2025-11-18T03:08:47Z,576.00,37.00,0.00,0.00,20.40
sensor24-1,2025-11-18T03:13:47Z,580.00,37.00,0.00,0.00,20.40
sensor24-1,2025-11-18T03:18:47Z,581.00,37.00,0.00,0.00,20.40
sensor24-1,2025-11-18T03:23:47Z,570.00,37.00,0.00,0.00,20.40
sensor24-1,2025-11-18T03:28:47Z,576.00,37.00,0.00,0.00,20.40
sensor24-1,2025-11-18T03:33:47Z,573.00,37.00,0.00,0.00,20.40
sensor24-1,2025-11-18T03:38:47Z,565.00,37.00,0.00,0.00,20.40
sensor24-1,2025-11-18T03:43:47Z,556.00,37.00,0.00,0.00,20.40
sensor24-1,2025-11-18T03:48:47Z,566.00,37.00,0.00,0.00,20.40
sensor24-1,2025-11-18T03:53:47Z,560.00,37.00,0.00,0.00,20.30
sensor24-1,2025-11-18T03:58:47Z,552.00,37.00,0.00,0.00,20.40
sensor24-1,2025-11-18T04:03:47Z,540.00,37.00,0.00,0.00,20.40
sensor24-1,2025-11-18T04:08:47Z,544.00,37.00,0.00,0.00,20.40
sensor24-1,2025-11-18T04:13:47Z,549.00,37.00,0.00,0.00,20.30
sensor24-1,2025-11-18T04:18:47Z,559.00,37.00,0.00,0.00,20.40
sensor24-1,2025-11-18T04:23:47Z,544.00,37.00,0.00,0.00,20.40
sensor24-1,2025-11-18T04:28:47Z,532.00,36.00,0.00,0.00,20.40
sensor24-1,2025-11-18T04:33:47Z,516.00,36.00,0.00,0.00,20.30
sensor24-1,2025-11-18T04:38:47Z,532.00,37.00,0.00,0.00,20.30
sensor24-1,2025-11-18T04:43:47Z,536.00,36.00,0.00,0.00,20.30
sensor24-1,2025-11-18T04:48:47Z,531.00,36.00,0.00,0.00,20.30
sensor24-1,2025-11-18T04:53:47Z,533.00,36.00,0.00,0.00,20.30
sensor24-1,2025-11-18T04:58:47Z,530.00,36.00,0.00,0.00,20.30
sensor24-1,2025-11-18T05:03:47Z,517.00,36.00,0.00,0.00,20.30
sensor24-1,2025-11-18T05:08:47Z,511.00,36.00,0.00,0.00,20.30
sensor24-1,2025-11-18T05:13:47Z,513.00,36.00,0.00,0.00,20.30
sensor24-1,2025-11-18T05:18:47Z,511.00,36.00,0.00,0.00,20.30
sensor24-1,2025-11-18T05:23:47Z,504.00,36.00,0.00,0.00,20.30
sensor24-1,2025-11-18T05:28:47Z,504.00,36.00,0.00,0.00,20.30
sensor24-1,2025-11-18T05:33:47Z,504.00,36.00,0.00,0.00,20.30
sensor24-1,2025-11-18T05:38:47Z,492.00,36.00,0.00,0.00,20.40
sensor24-1,2025-11-18T05:43:47Z,497.00,36.00,0.00,0.00,20.30
sensor24-1,2025-11-18T05:48:47Z,505.00,36.00,0.00,0.00,20.40
sensor24-1,2025-11-18T05:53:46Z,499.00,35.00,0.00,0.00,20.40
sensor24-1,2025-11-18T05:58:46Z,478.00,35.00,0.00,0.00,20.30
sensor24-1,2025-11-18T06:03:46Z,479.00,35.00,0.00,0.00,20.40
sensor24-1,2025-11-18T06:08:46Z,475.00,34.00,3.00,0.00,20.50
sensor24-1,2025-11-18T06:13:46Z,464.00,34.00,3.00,0.00,20.40
sensor24-1,2025-11-18T06:18:46Z,458.00,34.00,3.00,0.00,20.50
sensor24-1,2025-11-18T06:23:46Z,462.00,34.00,3.00,0.00,20.40
sensor24-1,2025-11-18T06:28:46Z,466.00,34.00,3.00,0.00,20.40
sensor24-1,2025-11-18T06:33:46Z,446.00,34.00,6.00,0.00,20.40
sensor24-1,2025-11-18T06:38:46Z,456.00,33.00,6.00,0.00,20.40
sensor24-1,2025-11-18T06:43:46Z,465.00,33.00,6.00,0.00,20.50
sensor24-1,2025-11-18T06:48:46Z,449.00,33.00,10.00,0.00,20.40
sensor24-1,2025-11-18T06:53:46Z,457.00,33.00,10.00,0.00,20.40
sensor24-1,2025-11-18T06:58:46Z,455.00,33.00,13.00,0.00,20.40
sensor24-1,2025-11-18T07:03:46Z,451.00,33.00,16.00,0.00,20.40
sensor24-1,2025-11-18T07:08:46Z,445.00,33.00,20.00,0.00,20.40
sensor24-1,2025-11-18T07:13:46Z,464.00,33.00,23.00,0.00,20.40
sensor24-1,2025-11-18T07:23:46Z,482.00,33.00,33.00,0.00,20.40
sensor24-1,2025-11-18T07:28:46Z,478.00,33.00,33.00,0.00,20.40
sensor24-1,2025-11-18T07:33:46Z,458.00,33.00,23.00,0.00,20.50
sensor24-1,2025-11-18T07:38:46Z,477.00,32.00,23.00,0.00,20.50
sensor24-1,2025-11-18T07:43:46Z,472.00,32.00,23.00,0.00,20.40
sensor24-1,2025-11-18T07:48:46Z,473.00,32.00,23.00,0.00,20.40
sensor24-1,2025-11-18T07:53:46Z,464.00,32.00,23.00,0.00,20.40
sensor24-1,2025-11-18T07:58:46Z,465.00,32.00,26.00,0.00,20.40
sensor24-1,2025-11-18T08:03:46Z,480.00,32.00,26.00,0.00,20.40
sensor24-1,2025-11-18T08:08:46Z,473.00,32.00,30.00,0.00,20.40
sensor24-1,2025-11-18T08:13:46Z,493.00,32.00,33.00,0.00,20.40
sensor24-1,2025-11-18T08:18:46Z,480.00,31.00,37.00,0.00,20.50
sensor24-1,2025-11-18T08:23:46Z,499.00,32.00,40.00,0.00,20.50
sensor24-1,2025-11-18T08:28:46Z,485.00,31.00,33.00,0.00,20.50
sensor24-1,2025-11-18T08:33:46Z,499.00,31.00,33.00,0.00,20.40
sensor24-1,2025-11-18T08:38:46Z,499.00,31.00,33.00,0.00,20.50
sensor24-1,2025-11-18T08:43:46Z,518.00,31.00,43.00,0.00,20.50
sensor24-1,2025-11-18T08:48:46Z,508.00,31.00,77.00,0.00,20.50
sensor24-1,2025-11-18T08:53:46Z,518.00,31.00,111.00,0.00,20.50
sensor24-1,2025-11-18T08:58:46Z,529.00,31.00,60.00,0.00,20.50
sensor24-1,2025-11-18T09:03:46Z,535.00,31.00,121.00,0.00,20.50
sensor24-1,2025-11-18T09:08:46Z,512.00,31.00,141.00,0.00,20.50
sensor24-1,2025-11-18T09:13:46Z,532.00,31.00,138.00,0.00,20.60
sensor24-1,2025-11-18T09:18:46Z,546.00,31.00,134.00,0.00,20.60
sensor24-1,2025-11-18T09:23:46Z,556.00,31.00,127.00,0.00,20.60
sensor24-1,2025-11-18T09:28:46Z,552.00,31.00,185.00,0.00,20.70
sensor24-1,2025-11-18T09:33:46Z,585.00,31.00,70.00,0.00,20.70
sensor24-1,2025-11-18T09:38:46Z,609.00,32.00,80.00,0.00,20.80
sensor24-1,2025-11-18T09:43:46Z,612.00,32.00,198.00,0.00,20.80
sensor24-1,2025-11-18T09:48:46Z,634.00,32.00,104.00,0.00,20.80
sensor24-1,2025-11-18T09:53:46Z,666.00,32.00,84.00,0.00,20.80
sensor24-1,2025-11-18T09:58:46Z,685.00,32.00,50.00,0.00,20.90
sensor24-1,2025-11-18T10:03:46Z,675.00,32.00,40.00,0.00,20.90
sensor24-1,2025-11-18T10:08:46Z,692.00,32.00,57.00,0.00,20.90
sensor24-1,2025-11-18T10:13:46Z,716.00,32.00,57.00,3.00,20.90
sensor24-1,2025-11-18T10:18:46Z,751.00,33.00,175.00,0.00,20.90
sensor24-1,2025-11-18T10:23:46Z,735.00,32.00,144.00,2.00,20.90
sensor24-1,2025-11-18T10:28:46Z,753.00,32.00,144.00,0.00,21.00
sensor24-1,2025-11-18T10:33:46Z,815.00,33.00,144.00,0.00,21.00
